,TIME_PERIOD,Country,gdp_growth_MoM
6269,2012-09,United States,0.045872838059857424
2648,2012-09,Germany,0.0890141050289246
1880,2012-09,France,0.08326009542498802
3750,2012-10,Italy,0.35948025861988486
198,2012-10,Brazil,0.013209757288349389
6270,2012-10,United States,0.0371496637627351
1881,2012-10,France,0.010496249615671083
954,2012-10,Canada,0.06436759180474905
2982,2012-10,India,0.29799889363891063
4518,2012-10,Japan,0.029617634714014907
2649,2012-10,Germany,0.18928236438637736
5346,2012-10,United Kingdom,0.038617781741691615
1113,2012-10,China (People’s Republic of),0.4422495703074083
2650,2012-11,Germany,0.18928236438637736
5347,2012-11,United Kingdom,0.038617781741691615
199,2012-11,Brazil,0.013209757288349389
1882,2012-11,France,0.010496249615671083
955,2012-11,Canada,0.06436759180474905
2983,2012-11,India,0.29799889363891063
6271,2012-11,United States,0.0371496637627351
4519,2012-11,Japan,0.029617634714014907
3751,2012-11,Italy,0.35948025861988486
1114,2012-11,China (People’s Republic of),0.4422495703074083
5348,2012-12,United Kingdom,0.038617781741691615
3752,2012-12,Italy,0.35948025861988486
4520,2012-12,Japan,0.029617634714014907
2651,2012-12,Germany,0.18928236438637736
2984,2012-12,India,0.29799889363891063
6272,2012-12,United States,0.0371496637627351
200,2012-12,Brazil,0.013209757288349389
1883,2012-12,France,0.010496249615671083
1115,2012-12,China (People’s Republic of),0.4422495703074083
956,2012-12,Canada,0.06436759180474905
2652,2013-01,Germany,0.18120007590711973
4521,2013-01,Japan,0.3413304712680265
6273,2013-01,United States,0.2570926213150979
2985,2013-01,India,0.3748449411923549
3753,2013-01,Italy,0.7267109244438499
957,2013-01,Canada,0.237500673808428
201,2013-01,Brazil,0.10869014281315792
1116,2013-01,China (People’s Republic of),0.3924766500838337
5349,2013-01,United Kingdom,0.08662453380036483
1884,2013-01,France,0.01412641376594892
2653,2013-02,Germany,0.18120007590711973
202,2013-02,Brazil,0.10869014281315792
1885,2013-02,France,0.01412641376594892
3754,2013-02,Italy,0.7267109244438499
958,2013-02,Canada,0.237500673808428
5350,2013-02,United Kingdom,0.08662453380036483
6274,2013-02,United States,0.2570926213150979
4522,2013-02,Japan,0.3413304712680265
2986,2013-02,India,0.3748449411923549
1117,2013-02,China (People’s Republic of),0.3924766500838337
959,2013-03,Canada,0.237500673808428
2654,2013-03,Germany,0.18120007590711973
5351,2013-03,United Kingdom,0.08662453380036483
4523,2013-03,Japan,0.3413304712680265
203,2013-03,Brazil,0.10869014281315792
6275,2013-03,United States,0.2570926213150979
3755,2013-03,Italy,0.7267109244438499
1118,2013-03,China (People’s Republic of),0.3924766500838337
1886,2013-03,France,0.01412641376594892
2987,2013-03,India,0.3748449411923549
4524,2013-04,Japan,0.2365538886102858
2988,2013-04,India,0.3395758663624304
3756,2013-04,Italy,0.024960540380597918
5352,2013-04,United Kingdom,0.1993903569986255
960,2013-04,Canada,0.1637021634287532
204,2013-04,Brazil,0.40935937700654446
1119,2013-04,China (People’s Republic of),0.40945974641297833
2655,2013-04,Germany,0.27845632572963397
1887,2013-04,France,0.23021035576483584
6276,2013-04,United States,0.08225988127950257
1120,2013-05,China (People’s Republic of),0.40945974641297833
3757,2013-05,Italy,0.024960540380597918
205,2013-05,Brazil,0.40935937700654446
2989,2013-05,India,0.3395758663624304
6277,2013-05,United States,0.08225988127950257
4525,2013-05,Japan,0.2365538886102858
961,2013-05,Canada,0.1637021634287532
2656,2013-05,Germany,0.27845632572963397
5353,2013-05,United Kingdom,0.1993903569986255
1888,2013-05,France,0.23021035576483584
206,2013-06,Brazil,0.40935937700654446
962,2013-06,Canada,0.1637021634287532
5354,2013-06,United Kingdom,0.1993903569986255
3758,2013-06,Italy,0.024960540380597918
1121,2013-06,China (People’s Republic of),0.40945974641297833
4526,2013-06,Japan,0.2365538886102858
6278,2013-06,United States,0.08225988127950257
1889,2013-06,France,0.23021035576483584
2990,2013-06,India,0.3395758663624304
2657,2013-06,Germany,0.27845632572963397
963,2013-07,Canada,0.22144591845551997
3759,2013-07,Italy,0.06941398487296557
1890,2013-07,France,0.01584418950815314
5355,2013-07,United Kingdom,0.22379341018461507
6279,2013-07,United States,0.22790919148165045
1122,2013-07,China (People’s Republic of),0.47361259945615464
207,2013-07,Brazil,0.054702526883842584
4527,2013-07,Japan,0.2507243445522327
2658,2013-07,Germany,0.1571147326664637
2991,2013-07,India,0.3752662845157755
1123,2013-08,China (People’s Republic of),0.47361259945615464
1891,2013-08,France,0.01584418950815314
5356,2013-08,United Kingdom,0.22379341018461507
964,2013-08,Canada,0.22144591845551997
6280,2013-08,United States,0.22790919148165045
2659,2013-08,Germany,0.1571147326664637
208,2013-08,Brazil,0.054702526883842584
4528,2013-08,Japan,0.2507243445522327
2992,2013-08,India,0.3752662845157755
3760,2013-08,Italy,0.06941398487296557
1124,2013-09,China (People’s Republic of),0.47361259945615464
4529,2013-09,Japan,0.2507243445522327
3761,2013-09,Italy,0.06941398487296557
965,2013-09,Canada,0.22144591845551997
2993,2013-09,India,0.3752662845157755
5357,2013-09,United Kingdom,0.22379341018461507
6281,2013-09,United States,0.22790919148165045
2660,2013-09,Germany,0.1571147326664637
209,2013-09,Brazil,0.054702526883842584
1892,2013-09,France,0.01584418950815314
5358,2013-10,United Kingdom,0.19409928824447653
210,2013-10,Brazil,0.06465405972677996
2661,2013-10,Germany,0.08528503798310716
1125,2013-10,China (People’s Republic of),0.3750688670741411
966,2013-10,Canada,0.26962508349556935
3762,2013-10,Italy,0.06372768823043062
1893,2013-10,France,0.2103237484904419
2994,2013-10,India,0.47378450087248547
4530,2013-10,Japan,0.047522179154873445
6282,2013-10,United States,0.2323913538655018
1894,2013-11,France,0.2103237484904419
6283,2013-11,United States,0.2323913538655018
5359,2013-11,United Kingdom,0.19409928824447653
2995,2013-11,India,0.47378450087248547
967,2013-11,Canada,0.26962508349556935
1126,2013-11,China (People’s Republic of),0.3750688670741411
4531,2013-11,Japan,0.047522179154873445
2662,2013-11,Germany,0.08528503798310716
211,2013-11,Brazil,0.06465405972677996
3763,2013-11,Italy,0.06372768823043062
968,2013-12,Canada,0.26962508349556935
6284,2013-12,United States,0.2323913538655018
3764,2013-12,Italy,0.06372768823043062
2996,2013-12,India,0.47378450087248547
4532,2013-12,Japan,0.047522179154873445
1895,2013-12,France,0.2103237484904419
1127,2013-12,China (People’s Republic of),0.3750688670741411
2663,2013-12,Germany,0.08528503798310716
212,2013-12,Brazil,0.06465405972677996
5360,2013-12,United Kingdom,0.19409928824447653
1896,2014-01,France,0.036520299149734425
213,2014-01,Brazil,0.2683350263029318
969,2014-01,Canada,0.053426235719368664
3765,2014-01,Italy,0.030947448827202795
4533,2014-01,Japan,0.22597245342420114
2997,2014-01,India,0.29246329399279913
1128,2014-01,China (People’s Republic of),0.40945974641297833
6285,2014-01,United States,0.13158786348561013
2664,2014-01,Germany,0.2555115763298319
5361,2014-01,United Kingdom,0.2216034379130707
214,2014-02,Brazil,0.2683350263029318
2998,2014-02,India,0.29246329399279913
970,2014-02,Canada,0.053426235719368664
1897,2014-02,France,0.036520299149734425
4534,2014-02,Japan,0.22597245342420114
3766,2014-02,Italy,0.030947448827202795
2665,2014-02,Germany,0.2555115763298319
5362,2014-02,United Kingdom,0.2216034379130707
1129,2014-02,China (People’s Republic of),0.40945974641297833
6286,2014-02,United States,0.13158786348561013
2999,2014-03,India,0.29246329399279913
4535,2014-03,Japan,0.22597245342420114
3767,2014-03,Italy,0.030947448827202795
1130,2014-03,China (People’s Republic of),0.40945974641297833
2666,2014-03,Germany,0.2555115763298319
1898,2014-03,France,0.036520299149734425
5363,2014-03,United Kingdom,0.2216034379130707
6287,2014-03,United States,0.13158786348561013
971,2014-03,Canada,0.053426235719368664
215,2014-03,Brazil,0.2683350263029318
3768,2014-04,Italy,0.001023038918388064
6288,2014-04,United States,0.31844362957336925
4536,2014-04,Japan,0.06502660031636942
1899,2014-04,France,0.04298078282447526
972,2014-04,Canada,0.24106815111411528
2667,2014-04,Germany,0.006740166421706162
1131,2014-04,China (People’s Republic of),0.42604314714240865
3000,2014-04,India,0.4872489513474825
216,2014-04,Brazil,0.07878598321467645
5364,2014-04,United Kingdom,0.2334199704823754
1132,2014-05,China (People’s Republic of),0.42604314714240865
973,2014-05,Canada,0.24106815111411528
3769,2014-05,Italy,0.001023038918388064
3001,2014-05,India,0.4872489513474825
2668,2014-05,Germany,0.006740166421706162
1900,2014-05,France,0.04298078282447526
4537,2014-05,Japan,0.06502660031636942
217,2014-05,Brazil,0.07878598321467645
5365,2014-05,United Kingdom,0.2334199704823754
6289,2014-05,United States,0.31844362957336925
6290,2014-06,United States,0.31844362957336925
1901,2014-06,France,0.04298078282447526
218,2014-06,Brazil,0.07878598321467645
2669,2014-06,Germany,0.006740166421706162
974,2014-06,Canada,0.24106815111411528
1133,2014-06,China (People’s Republic of),0.42604314714240865
4538,2014-06,Japan,0.06502660031636942
5366,2014-06,United Kingdom,0.2334199704823754
3770,2014-06,Italy,0.001023038918388064
3002,2014-06,India,0.4872489513474825
975,2014-07,Canada,0.251161448282736
3771,2014-07,Italy,0.05200037077049391
6291,2014-07,United States,0.3036174215547178
3003,2014-07,India,0.4137755726148842
2670,2014-07,Germany,0.1391724601094062
4539,2014-07,Japan,0.030685372857623516
1134,2014-07,China (People’s Republic of),0.40945974641297833
1902,2014-07,France,0.17069186780098766
219,2014-07,Brazil,0.00952791485348592
5367,2014-07,United Kingdom,0.20575069331410045
220,2014-08,Brazil,0.00952791485348592
2671,2014-08,Germany,0.1391724601094062
3004,2014-08,India,0.4137755726148842
976,2014-08,Canada,0.251161448282736
3772,2014-08,Italy,0.05200037077049391
5368,2014-08,United Kingdom,0.20575069331410045
1903,2014-08,France,0.17069186780098766
1135,2014-08,China (People’s Republic of),0.40945974641297833
4540,2014-08,Japan,0.030685372857623516
6292,2014-08,United States,0.3036174215547178
2672,2014-09,Germany,0.1391724601094062
1136,2014-09,China (People’s Republic of),0.40945974641297833
977,2014-09,Canada,0.251161448282736
6293,2014-09,United States,0.3036174215547178
5369,2014-09,United Kingdom,0.20575069331410045
4541,2014-09,Japan,0.030685372857623516
1904,2014-09,France,0.17069186780098766
221,2014-09,Brazil,0.00952791485348592
3005,2014-09,India,0.4137755726148842
3773,2014-09,Italy,0.05200037077049391
3774,2014-10,Italy,0.1267931094393716
1905,2014-10,France,0.07850776198013831
2673,2014-10,Germany,0.218755354758853
978,2014-10,Canada,0.191412679345643
1137,2014-10,China (People’s Republic of),0.3924766500838337
6294,2014-10,United States,0.1461707889831083
3006,2014-10,India,0.3633248379275993
5370,2014-10,United Kingdom,0.19494477082333517
222,2014-10,Brazil,0.1543674621020481
4542,2014-10,Japan,0.12782582442209
4543,2014-11,Japan,0.12782582442209
3775,2014-11,Italy,0.1267931094393716
1138,2014-11,China (People’s Republic of),0.3924766500838337
979,2014-11,Canada,0.191412679345643
2674,2014-11,Germany,0.218755354758853
3007,2014-11,India,0.3633248379275993
223,2014-11,Brazil,0.1543674621020481
1906,2014-11,France,0.07850776198013831
6295,2014-11,United States,0.1461707889831083
5371,2014-11,United Kingdom,0.19494477082333517
3776,2014-12,Italy,0.1267931094393716
3008,2014-12,India,0.3633248379275993
6296,2014-12,United States,0.1461707889831083
5372,2014-12,United Kingdom,0.19494477082333517
1907,2014-12,France,0.07850776198013831
224,2014-12,Brazil,0.1543674621020481
4544,2014-12,Japan,0.12782582442209
1139,2014-12,China (People’s Republic of),0.3924766500838337
980,2014-12,Canada,0.191412679345643
2675,2014-12,Germany,0.218755354758853
225,2015-01,Brazil,0.2546648775844069
5373,2015-01,United Kingdom,0.09024451518662246
981,2015-01,Canada,0.23755805082272285
2676,2015-01,Germany,0.20754972007006278
1908,2015-01,France,0.1496068369929695
3009,2015-01,India,0.3897689521599621
3777,2015-01,Italy,0.08831144638411215
1140,2015-01,China (People’s Republic of),0.3750688670741411
4545,2015-01,Japan,0.37068266490718793
6297,2015-01,United States,0.23866770232858436
1141,2015-02,China (People’s Republic of),0.3750688670741411
2677,2015-02,Germany,0.20754972007006278
226,2015-02,Brazil,0.2546648775844069
4546,2015-02,Japan,0.37068266490718793
5374,2015-02,United Kingdom,0.09024451518662246
3010,2015-02,India,0.3897689521599621
1909,2015-02,France,0.1496068369929695
6298,2015-02,United States,0.23866770232858436
982,2015-02,Canada,0.23755805082272285
3778,2015-02,Italy,0.08831144638411215
4547,2015-03,Japan,0.37068266490718793
1142,2015-03,China (People’s Republic of),0.3750688670741411
227,2015-03,Brazil,0.2546648775844069
5375,2015-03,United Kingdom,0.09024451518662246
3011,2015-03,India,0.3897689521599621
6299,2015-03,United States,0.23866770232858436
3779,2015-03,Italy,0.08831144638411215
983,2015-03,Canada,0.23755805082272285
2678,2015-03,Germany,0.20754972007006278
1910,2015-03,France,0.1496068369929695
228,2015-04,Brazil,-0.18358208444235502
1911,2015-04,France,0.043874444502110865
1143,2015-04,China (People’s Republic of),0.4422495703074083
6300,2015-04,United States,0.17431650896763662
3012,2015-04,India,0.4646147845447939
984,2015-04,Canada,0.10082151425385966
2679,2015-04,Germany,0.2113606107055388
4548,2015-04,Japan,0.042278725740749534
3780,2015-04,Italy,0.11353555294666706
5376,2015-04,United Kingdom,0.16689311537251172
6301,2015-05,United States,0.17431650896763662
5377,2015-05,United Kingdom,0.16689311537251172
1912,2015-05,France,0.043874444502110865
1144,2015-05,China (People’s Republic of),0.4422495703074083
3781,2015-05,Italy,0.11353555294666706
229,2015-05,Brazil,-0.18358208444235502
985,2015-05,Canada,0.10082151425385966
3013,2015-05,India,0.4646147845447939
4549,2015-05,Japan,0.042278725740749534
2680,2015-05,Germany,0.2113606107055388
4550,2015-06,Japan,0.042278725740749534
6302,2015-06,United States,0.17431650896763662
5378,2015-06,United Kingdom,0.16689311537251172
1145,2015-06,China (People’s Republic of),0.4422495703074083
3014,2015-06,India,0.4646147845447939
230,2015-06,Brazil,-0.18358208444235502
1913,2015-06,France,0.043874444502110865
3782,2015-06,Italy,0.11353555294666706
2681,2015-06,Germany,0.2113606107055388
986,2015-06,Canada,0.10082151425385966
1914,2015-07,France,0.07863462316035874
231,2015-07,Brazil,0.18053839774408853
4551,2015-07,Japan,0.03772434031946803
6303,2015-07,United States,0.11875421137580133
5379,2015-07,United Kingdom,0.11721815225700305
1146,2015-07,China (People’s Republic of),0.3924766500838337
987,2015-07,Canada,0.10741478798211213
3015,2015-07,India,0.41717450459061944
2682,2015-07,Germany,0.11622654303943247
3783,2015-07,Italy,0.06550969247723404
988,2015-08,Canada,0.10741478798211213
2683,2015-08,Germany,0.11622654303943247
232,2015-08,Brazil,0.18053839774408853
5380,2015-08,United Kingdom,0.11721815225700305
3016,2015-08,India,0.41717450459061944
4552,2015-08,Japan,0.03772434031946803
1915,2015-08,France,0.07863462316035874
1147,2015-08,China (People’s Republic of),0.3924766500838337
3784,2015-08,Italy,0.06550969247723404
6304,2015-08,United States,0.11875421137580133
989,2015-09,Canada,0.10741478798211213
2684,2015-09,Germany,0.11622654303943247
3785,2015-09,Italy,0.06550969247723404
233,2015-09,Brazil,0.18053839774408853
1916,2015-09,France,0.07863462316035874
5381,2015-09,United Kingdom,0.11721815225700305
3017,2015-09,India,0.41717450459061944
4553,2015-09,Japan,0.03772434031946803
1148,2015-09,China (People’s Republic of),0.3924766500838337
6305,2015-09,United States,0.11875421137580133
234,2015-10,Brazil,0.3839905884245626
1917,2015-10,France,0.08095614599586787
3018,2015-10,India,0.4474453631128217
990,2015-10,Canada,0.021619904214677632
2685,2015-10,Germany,0.13162833507761929
6306,2015-10,United States,0.05805717640361219
3786,2015-10,Italy,0.14103085605646637
1149,2015-10,China (People’s Republic of),0.3750688670741411
4554,2015-10,Japan,0.070075251011118
5382,2015-10,United Kingdom,0.1644903528253674
4555,2015-11,Japan,0.070075251011118
2686,2015-11,Germany,0.13162833507761929
5383,2015-11,United Kingdom,0.1644903528253674
3019,2015-11,India,0.4474453631128217
6307,2015-11,United States,0.05805717640361219
1150,2015-11,China (People’s Republic of),0.3750688670741411
991,2015-11,Canada,0.021619904214677632
3787,2015-11,Italy,0.14103085605646637
1918,2015-11,France,0.08095614599586787
235,2015-11,Brazil,0.3839905884245626
1919,2015-12,France,0.08095614599586787
992,2015-12,Canada,0.021619904214677632
3788,2015-12,Italy,0.14103085605646637
236,2015-12,Brazil,0.3839905884245626
1151,2015-12,China (People’s Republic of),0.3750688670741411
5384,2015-12,United Kingdom,0.1644903528253674
2687,2015-12,Germany,0.13162833507761929
3020,2015-12,India,0.4474453631128217
4556,2015-12,Japan,0.070075251011118
6308,2015-12,United States,0.05805717640361219
2688,2016-01,Germany,0.2264044668482479
3789,2016-01,Italy,0.10511312997191902
1152,2016-01,China (People’s Republic of),0.3750688670741411
6309,2016-01,United States,0.16459518092948322
993,2016-01,Canada,0.16757718078658157
1920,2016-01,France,0.10830031539128182
4557,2016-01,Japan,0.20679471640845226
5385,2016-01,United Kingdom,0.10866415715128963
3021,2016-01,India,0.5743891138918338
237,2016-01,Brazil,0.14225812250226955
5386,2016-02,United Kingdom,0.10866415715128963
3790,2016-02,Italy,0.10511312997191902
994,2016-02,Canada,0.16757718078658157
1153,2016-02,China (People’s Republic of),0.3750688670741411
3022,2016-02,India,0.5743891138918338
1921,2016-02,France,0.10830031539128182
4558,2016-02,Japan,0.20679471640845226
2689,2016-02,Germany,0.2264044668482479
238,2016-02,Brazil,0.14225812250226955
6310,2016-02,United States,0.16459518092948322
2690,2016-03,Germany,0.2264044668482479
239,2016-03,Brazil,0.14225812250226955
6311,2016-03,United States,0.16459518092948322
3023,2016-03,India,0.5743891138918338
995,2016-03,Canada,0.16757718078658157
3791,2016-03,Italy,0.10511312997191902
5387,2016-03,United Kingdom,0.10866415715128963
1154,2016-03,China (People’s Republic of),0.3750688670741411
4559,2016-03,Japan,0.20679471640845226
1922,2016-03,France,0.10830031539128182
3792,2016-04,Italy,0.061322815708329204
996,2016-04,Canada,0.20531329882608862
5388,2016-04,United Kingdom,0.15995052281042121
2691,2016-04,Germany,0.14032463387240446
1155,2016-04,China (People’s Republic of),0.40945974641297833
1923,2016-04,France,0.08805820351310434
6312,2016-04,United States,0.09727260070399124
4560,2016-04,Japan,0.057671188138828655
3024,2016-04,India,0.40625601643516474
240,2016-04,Brazil,0.2085309316401398
2692,2016-05,Germany,0.14032463387240446
241,2016-05,Brazil,0.2085309316401398
1156,2016-05,China (People’s Republic of),0.40945974641297833
4561,2016-05,Japan,0.057671188138828655
6313,2016-05,United States,0.09727260070399124
3025,2016-05,India,0.40625601643516474
1924,2016-05,France,0.08805820351310434
3793,2016-05,Italy,0.061322815708329204
997,2016-05,Canada,0.20531329882608862
5389,2016-05,United Kingdom,0.15995052281042121
3794,2016-06,Italy,0.061322815708329204
1157,2016-06,China (People’s Republic of),0.40945974641297833
998,2016-06,Canada,0.20531329882608862
2693,2016-06,Germany,0.14032463387240446
5390,2016-06,United Kingdom,0.15995052281042121
6314,2016-06,United States,0.09727260070399124
3026,2016-06,India,0.40625601643516474
1925,2016-06,France,0.08805820351310434
4562,2016-06,Japan,0.057671188138828655
242,2016-06,Brazil,0.2085309316401398
3795,2016-07,Italy,0.15304078109076502
1926,2016-07,France,0.03936968462842816
6315,2016-07,United States,0.19567663109794964
4563,2016-07,Japan,0.07208527865893877
3027,2016-07,India,0.48753522502088864
1158,2016-07,China (People’s Republic of),0.3924766500838337
2694,2016-07,Germany,0.06150956716452827
999,2016-07,Canada,0.2678057072597486
243,2016-07,Brazil,0.4417348117127765
5391,2016-07,United Kingdom,0.11130833743027058
6316,2016-08,United States,0.19567663109794964
1927,2016-08,France,0.03936968462842816
3028,2016-08,India,0.48753522502088864
1159,2016-08,China (People’s Republic of),0.3924766500838337
1000,2016-08,Canada,0.2678057072597486
2695,2016-08,Germany,0.06150956716452827
5392,2016-08,United Kingdom,0.11130833743027058
244,2016-08,Brazil,0.4417348117127765
3796,2016-08,Italy,0.15304078109076502
4564,2016-08,Japan,0.07208527865893877
245,2016-09,Brazil,0.4417348117127765
1160,2016-09,China (People’s Republic of),0.3924766500838337
5393,2016-09,United Kingdom,0.11130833743027058
1928,2016-09,France,0.03936968462842816
3029,2016-09,India,0.48753522502088864
2696,2016-09,Germany,0.06150956716452827
6317,2016-09,United States,0.19567663109794964
4565,2016-09,Japan,0.07208527865893877
3797,2016-09,Italy,0.15304078109076502
1001,2016-09,Canada,0.2678057072597486
1002,2016-10,Canada,0.16003128012162526
2697,2016-10,Germany,0.11378753575036415
3030,2016-10,India,0.3320964919111282
5394,2016-10,United Kingdom,0.1786497180207982
1161,2016-10,China (People’s Republic of),0.3750688670741411
4566,2016-10,Japan,0.03856126871957688
1929,2016-10,France,0.15057816825351078
3798,2016-10,Italy,0.11168175014455439
246,2016-10,Brazil,0.016892241087635207
6318,2016-10,United States,0.15836350513798392
2698,2016-11,Germany,0.11378753575036415
3799,2016-11,Italy,0.11168175014455439
6319,2016-11,United States,0.15836350513798392
3031,2016-11,India,0.3320964919111282
247,2016-11,Brazil,0.016892241087635207
1930,2016-11,France,0.15057816825351078
5395,2016-11,United Kingdom,0.1786497180207982
1003,2016-11,Canada,0.16003128012162526
1162,2016-11,China (People’s Republic of),0.3750688670741411
4567,2016-11,Japan,0.03856126871957688
4568,2016-12,Japan,0.03856126871957688
5396,2016-12,United Kingdom,0.1786497180207982
1004,2016-12,Canada,0.16003128012162526
2699,2016-12,Germany,0.11378753575036415
1163,2016-12,China (People’s Republic of),0.3750688670741411
3032,2016-12,India,0.3320964919111282
6320,2016-12,United States,0.15836350513798392
248,2016-12,Brazil,0.016892241087635207
3800,2016-12,Italy,0.11168175014455439
1931,2016-12,France,0.15057816825351078
6321,2017-01,United States,0.14136959889991352
1005,2017-01,Canada,0.3119617975364495
1932,2017-01,France,0.18531017036895703
5397,2017-01,United Kingdom,0.2259902583437694
3033,2017-01,India,0.21634352670190804
2700,2017-01,Germany,0.30043149088768395
1164,2017-01,China (People’s Republic of),0.3924766500838337
3801,2017-01,Italy,0.13864535872695494
4569,2017-01,Japan,0.21210376271461184
249,2017-01,Brazil,0.280237588140013
2701,2017-02,Germany,0.30043149088768395
6322,2017-02,United States,0.14136959889991352
1006,2017-02,Canada,0.3119617975364495
1933,2017-02,France,0.18531017036895703
3034,2017-02,India,0.21634352670190804
4570,2017-02,Japan,0.21210376271461184
250,2017-02,Brazil,0.280237588140013
3802,2017-02,Italy,0.13864535872695494
1165,2017-02,China (People’s Republic of),0.3924766500838337
5398,2017-02,United Kingdom,0.2259902583437694
3035,2017-03,India,0.21634352670190804
1007,2017-03,Canada,0.3119617975364495
5399,2017-03,United Kingdom,0.2259902583437694
1934,2017-03,France,0.18531017036895703
6323,2017-03,United States,0.14136959889991352
2702,2017-03,Germany,0.30043149088768395
251,2017-03,Brazil,0.280237588140013
1166,2017-03,China (People’s Republic of),0.3924766500838337
4571,2017-03,Japan,0.21210376271461184
3803,2017-03,Italy,0.13864535872695494
4572,2017-04,Japan,0.11270930950425884
6324,2017-04,United States,0.1597464175183625
252,2017-04,Brazil,0.17497530897262958
5400,2017-04,United Kingdom,0.18016545439227682
2703,2017-04,Germany,0.24393868122571205
1935,2017-04,France,0.22679183363441902
3036,2017-04,India,0.45156390913890854
3804,2017-04,Italy,0.1304253633948671
1167,2017-04,China (People’s Republic of),0.40945974641297833
1008,2017-04,Canada,0.27086125039475917
3805,2017-05,Italy,0.1304253633948671
2704,2017-05,Germany,0.24393868122571205
5401,2017-05,United Kingdom,0.18016545439227682
1936,2017-05,France,0.22679183363441902
253,2017-05,Brazil,0.17497530897262958
1009,2017-05,Canada,0.27086125039475917
4573,2017-05,Japan,0.11270930950425884
1168,2017-05,China (People’s Republic of),0.40945974641297833
6325,2017-05,United States,0.1597464175183625
3037,2017-05,India,0.45156390913890854
6326,2017-06,United States,0.1597464175183625
254,2017-06,Brazil,0.17497530897262958
1010,2017-06,Canada,0.27086125039475917
1169,2017-06,China (People’s Republic of),0.40945974641297833
3038,2017-06,India,0.45156390913890854
1937,2017-06,France,0.22679183363441902
2705,2017-06,Germany,0.24393868122571205
4574,2017-06,Japan,0.11270930950425884
5402,2017-06,United Kingdom,0.18016545439227682
3806,2017-06,Italy,0.1304253633948671
4575,2017-07,Japan,0.23833684698891777
6327,2017-07,United States,0.21384975414723906
2706,2017-07,Germany,0.17687598871203547
1170,2017-07,China (People’s Republic of),0.3750688670741411
5403,2017-07,United Kingdom,0.17820180412590725
3039,2017-07,India,0.38351585469264626
1938,2017-07,France,0.21904805679157824
1011,2017-07,Canada,0.010359686615314834
255,2017-07,Brazil,0.11545960233108077
3807,2017-07,Italy,0.1144847537950886
1939,2017-08,France,0.21904805679157824
2707,2017-08,Germany,0.17687598871203547
3808,2017-08,Italy,0.1144847537950886
6328,2017-08,United States,0.21384975414723906
256,2017-08,Brazil,0.11545960233108077
3040,2017-08,India,0.38351585469264626
1171,2017-08,China (People’s Republic of),0.3750688670741411
1012,2017-08,Canada,0.010359686615314834
4576,2017-08,Japan,0.23833684698891777
5404,2017-08,United Kingdom,0.17820180412590725
1940,2017-09,France,0.21904805679157824
4577,2017-09,Japan,0.23833684698891777
6329,2017-09,United States,0.21384975414723906
1172,2017-09,China (People’s Republic of),0.3750688670741411
1013,2017-09,Canada,0.010359686615314834
5405,2017-09,United Kingdom,0.17820180412590725
2708,2017-09,Germany,0.17687598871203547
3041,2017-09,India,0.38351585469264626
257,2017-09,Brazil,0.11545960233108077
3809,2017-09,Italy,0.1144847537950886
3810,2017-10,Italy,0.15765395218989497
3042,2017-10,India,0.4225531004606411
258,2017-10,Brazil,0.1501522205560646
5406,2017-10,United Kingdom,0.19866399878410457
6330,2017-10,United States,0.28605340440955485
1941,2017-10,France,0.1622501303177173
4578,2017-10,Japan,0.01702051674007099
1014,2017-10,Canada,0.1465836507620475
2709,2017-10,Germany,0.2490310530541897
1173,2017-10,China (People’s Republic of),0.3750688670741411
6331,2017-11,United States,0.28605340440955485
4579,2017-11,Japan,0.01702051674007099
1174,2017-11,China (People’s Republic of),0.3750688670741411
3811,2017-11,Italy,0.15765395218989497
3043,2017-11,India,0.4225531004606411
1942,2017-11,France,0.1622501303177173
5407,2017-11,United Kingdom,0.19866399878410457
259,2017-11,Brazil,0.1501522205560646
2710,2017-11,Germany,0.2490310530541897
1015,2017-11,Canada,0.1465836507620475
1943,2017-12,France,0.1622501303177173
4580,2017-12,Japan,0.01702051674007099
2711,2017-12,Germany,0.2490310530541897
6332,2017-12,United States,0.28605340440955485
3812,2017-12,Italy,0.15765395218989497
1175,2017-12,China (People’s Republic of),0.3750688670741411
5408,2017-12,United Kingdom,0.19866399878410457
260,2017-12,Brazil,0.1501522205560646
1016,2017-12,Canada,0.1465836507620475
3044,2017-12,India,0.4225531004606411
4581,2018-01,Japan,0.022141744120201423
1017,2018-01,Canada,0.29316327901649863
2712,2018-01,Germany,0.2654924729871342
1176,2018-01,China (People’s Republic of),0.40945974641297833
5409,2018-01,United Kingdom,0.018591037151588052
261,2018-01,Brazil,0.08924077870946401
3045,2018-01,India,0.4654363534562387
3813,2018-01,Italy,0.033261479327160504
1944,2018-01,France,0.020872733105896657
6333,2018-01,United States,0.21945371089821397
3814,2018-02,Italy,0.033261479327160504
1177,2018-02,China (People’s Republic of),0.40945974641297833
3046,2018-02,India,0.4654363534562387
5410,2018-02,United Kingdom,0.018591037151588052
1018,2018-02,Canada,0.29316327901649863
4582,2018-02,Japan,0.022141744120201423
6334,2018-02,United States,0.21945371089821397
2713,2018-02,Germany,0.2654924729871342
262,2018-02,Brazil,0.08924077870946401
1945,2018-02,France,0.020872733105896657
1178,2018-03,China (People’s Republic of),0.40945974641297833
4583,2018-03,Japan,0.022141744120201423
263,2018-03,Brazil,0.08924077870946401
